date,used slots,sys slots
2012-09-15 16:51:00,1501,2880
2012-09-15 17:51:00,1502,2880
2012-09-15 18:51:00,1502,2880
2012-09-15 19:51:00,1502,2880
2012-09-15 20:51:00,1502,2880
2012-09-15 21:51:00,1528,2880
2012-09-15 22:51:00,1622,2880
2012-09-15 23:51:00,1502,2880
2012-09-16 00:51:00,1501,2880
2012-09-16 01:51:00,1501,2880
2012-09-16 02:51:00,1501,2880
2012-09-16 03:51:00,1500,2880
2012-09-16 04:51:00,1500,2880
2012-09-16 05:51:00,1500,2880
2012-09-16 06:51:00,1500,2880
2012-09-16 07:51:00,1500,2880
2012-09-16 08:51:00,1500,2880
2012-09-16 09:51:00,1500,2880
2012-09-16 10:51:00,1500,2880
2012-09-16 11:51:00,1500,2880
2012-09-16 12:51:00,1500,2880
2012-09-16 13:51:00,1500,2880
2012-09-16 14:51:00,1500,2880
2012-09-16 15:51:00,1500,2880
2012-09-16 16:51:00,1500,2880
2012-09-16 17:51:00,1500,2880
2012-09-16 18:51:00,1502,2880
2012-09-16 19:51:00,1502,2880
2012-09-16 20:51:00,1502,2880
2012-09-16 21:51:00,1502,2880
2012-09-16 22:51:00,1502,2880
2012-09-16 23:51:00,1502,2880
2012-09-17 00:51:00,1502,2880
2012-09-17 01:51:00,1502,2880
2012-09-17 02:51:00,1502,2880
2012-09-17 03:51:00,1502,2880
2012-09-17 04:51:00,1502,2880
2012-09-17 05:51:00,1502,2880
2012-09-17 06:51:00,1268,2880
2012-09-17 07:51:00,1002,2880
2012-09-17 08:51:00,1002,2880
2012-09-17 09:51:00,1001,2880
2012-09-17 10:51:00,1000,2880
2012-09-17 11:51:00,1000,2880
2012-09-17 12:51:00,1000,2880
2012-09-17 13:51:00,1000,2880
2012-09-17 14:51:00,1299,2880
2012-09-17 15:51:00,1505,2880
2012-09-17 16:51:00,1500,2880
2012-09-17 17:51:00,1500,2880
2012-09-17 18:51:00,1501,2880
2012-09-17 19:51:00,1501,2880
2012-09-17 20:51:00,1501,2880
2012-09-17 21:51:00,1501,2880
2012-09-17 22:51:00,1501,2880
2012-09-17 23:51:00,1501,2880
2012-09-18 00:51:00,1484,2880
2012-09-18 01:51:00,1001,2880
2012-09-18 02:51:00,1001,2880
2012-09-18 03:51:00,1001,2880
2012-09-18 04:51:00,1001,2880
2012-09-18 05:51:00,1001,2880
2012-09-18 06:51:00,1001,2880
2012-09-18 07:51:00,1001,2880
2012-09-18 08:51:00,1001,2880
2012-09-18 09:51:00,1001,2880
2012-09-18 10:51:00,1001,2880
2012-09-18 11:51:00,1000,2880
2012-09-18 12:51:00,1001,2880
2012-09-18 13:51:00,1198,2880
2012-09-18 14:51:00,1005,2880
2012-09-18 15:51:00,1003,2880
2012-09-18 16:51:00,1004,2880
2012-09-18 17:51:00,1002,2880
2012-09-18 18:51:00,1002,2880
2012-09-18 19:51:00,1005,2880
2012-09-18 20:51:00,1002,2880
2012-09-18 21:51:00,1002,2880
2012-09-18 22:51:00,1002,2880
2012-09-18 23:51:00,1002,2880
2012-09-19 00:51:00,1002,2880
2012-09-19 01:51:00,1002,2880
2012-09-19 02:51:00,1002,2880
2012-09-19 03:51:00,1002,2880
2012-09-19 04:51:00,1002,2880
2012-09-19 05:51:00,1002,2880
2012-09-19 06:51:00,1001,2880
2012-09-19 07:51:00,1001,2880
2012-09-19 08:51:00,1001,2880
2012-09-19 09:51:00,1001,2880
2012-09-19 10:51:00,1001,2880
2012-09-19 11:51:00,1001,2880
2012-09-19 12:51:00,1001,2880
2012-09-19 13:51:00,1001,2880
2012-09-19 14:51:00,1001,2880
2012-09-19 15:51:00,1001,2880
2012-09-19 16:51:00,1003,2880
2012-09-19 17:51:00,1005,2880
2012-09-19 18:51:00,1001,2880
2012-09-19 19:51:00,1001,2880
2012-09-19 20:51:00,1001,2880
2012-09-19 21:51:00,1001,2880
2012-09-19 22:51:00,1001,2880
2012-09-19 23:51:00,1001,2880
2012-09-20 00:51:00,1001,2880
2012-09-20 01:51:00,1001,2880
2012-09-20 02:51:00,1001,2880
2012-09-20 03:51:00,1001,2880
2012-09-20 04:51:00,1001,2880
2012-09-20 05:51:00,1001,2880
2012-09-20 06:51:00,1001,2880
2012-09-20 07:51:00,1001,2880
2012-09-20 08:51:00,1001,2880
2012-09-20 09:51:00,1002,2880
2012-09-20 10:51:00,1011,2880
2012-09-20 11:51:00,1001,2880
2012-09-20 12:51:00,1001,2880
2012-09-20 13:51:00,1001,2880
2012-09-20 14:51:00,1001,2880
2012-09-20 15:51:00,1001,2880
2012-09-20 16:51:00,1001,2880
2012-09-20 17:51:00,1001,2880
2012-09-20 18:51:00,1006,2880
2012-09-20 19:51:00,1001,2880
2012-09-20 20:51:00,1001,2880
2012-09-20 21:51:00,1001,2880
2012-09-20 22:51:00,1007,2880
2012-09-20 23:51:00,1001,2880
2012-09-21 00:51:00,1001,2880
2012-09-21 01:51:00,1001,2880
2012-09-21 02:51:00,1001,2880
2012-09-21 03:51:00,1001,2880
2012-09-21 04:51:00,1001,2880
2012-09-21 05:51:00,1001,2880
2012-09-21 06:51:00,1001,2880
2012-09-21 07:51:00,1001,2880
2012-09-21 08:51:00,1001,2880
2012-09-21 09:51:00,1001,2880
2012-09-21 10:51:00,1006,2880
2012-09-21 11:51:00,1001,2880
2012-09-21 12:51:00,1001,2880
2012-09-21 13:51:00,1010,2880
2012-09-21 14:51:00,934,2880
2012-09-21 15:51:00,501,2880
2012-09-21 16:51:00,554,2880
2012-09-21 17:51:00,501,2880
2012-09-21 18:51:00,501,2880
2012-09-21 19:51:00,501,2880
2012-09-21 20:51:00,501,2880
2012-09-21 21:51:00,501,2880
2012-09-21 22:51:00,507,2880
2012-09-21 23:51:00,505,2880
2012-09-22 00:51:00,501,2880
2012-09-22 01:51:00,501,2880
2012-09-22 02:51:00,501,2880
2012-09-22 03:51:00,501,2880
2012-09-22 04:51:00,501,2880
2012-09-22 05:51:00,501,2880
2012-09-22 06:51:00,501,2880
2012-09-22 07:51:00,501,2880
2012-09-22 08:51:00,501,2880
2012-09-22 09:51:00,501,2880
2012-09-22 10:51:00,501,2880
2012-09-22 11:51:00,501,2880
2012-09-22 12:51:00,501,2880
2012-09-22 13:51:00,501,2880
2012-09-22 14:51:00,501,2880
2012-09-22 15:51:00,502,2880
2012-09-22 16:51:00,500,2880
2012-09-22 17:51:00,531,2880
2012-09-22 18:51:00,584,2880
2012-09-22 19:51:00,556,2880
2012-09-22 20:51:00,536,2880
2012-09-22 21:51:00,537,2880
2012-09-22 22:51:00,547,2880
2012-09-22 23:51:00,535,2880
2012-09-23 00:51:00,534,2880
2012-09-23 01:51:00,534,2880
2012-09-23 02:51:00,534,2880
2012-09-23 03:51:00,534,2880
2012-09-23 04:51:00,509,2880
2012-09-23 05:51:00,502,2880
2012-09-23 06:51:00,502,2880
2012-09-23 07:51:00,502,2880
2012-09-23 08:51:00,502,2880
2012-09-23 09:51:00,502,2880
2012-09-23 10:51:00,502,2880
2012-09-23 11:51:00,502,2880
2012-09-23 12:51:00,502,2880
2012-09-23 13:51:00,502,2880
2012-09-23 14:51:00,502,2880
2012-09-23 15:51:00,502,2880
2012-09-23 16:51:00,503,2880
2012-09-23 17:51:00,503,2880
2012-09-23 18:51:00,514,2880
2012-09-23 19:51:00,504,2880
2012-09-23 20:51:00,516,2880
2012-09-23 21:51:00,512,2880
2012-09-23 22:51:00,504,2880
2012-09-23 23:51:00,502,2880
2012-09-24 00:51:00,502,2880
2012-09-24 01:51:00,502,2880
2012-09-24 02:51:00,502,2880
2012-09-24 03:51:00,502,2880
2012-09-24 04:51:00,502,2880
2012-09-24 05:51:00,502,2880
2012-09-24 06:51:00,501,2880
2012-09-24 07:51:00,501,2880
2012-09-24 08:51:00,501,2880
2012-09-24 09:51:00,501,2880
2012-09-24 10:51:00,501,2880
2012-09-24 11:51:00,501,2880
2012-09-24 12:51:00,501,2880
2012-09-24 13:51:00,508,2880
2012-09-24 14:51:00,510,2880
2012-09-24 15:51:00,602,2880
2012-09-24 16:51:00,568,2880
2012-09-24 17:51:00,594,2880
2012-09-24 18:51:00,569,2880
2012-09-24 19:51:00,609,2880
2012-09-24 20:51:00,625,2880
2012-09-24 21:51:00,625,2880
2012-09-24 22:51:00,625,2880
2012-09-24 23:51:00,533,2880
2012-09-25 00:51:00,533,2880
2012-09-25 01:51:00,533,2880
2012-09-25 02:51:00,533,2880
2012-09-25 03:51:00,533,2880
2012-09-25 04:51:00,533,2880
2012-09-25 05:51:00,533,2880
2012-09-25 06:51:00,532,2880
2012-09-25 07:51:00,756,2880
2012-09-25 08:51:00,629,2880
2012-09-25 09:51:00,607,2880
2012-09-25 10:51:00,573,2880
2012-09-25 11:51:00,629,2880
2012-09-25 12:51:00,742,2880
2012-09-25 13:51:00,1071,2880
2012-09-25 14:51:00,585,2880
2012-09-25 15:51:00,565,2880
2012-09-25 16:51:00,647,2880
2012-09-25 17:51:00,635,2880
2012-09-25 18:51:00,571,2880
2012-09-25 19:51:00,545,2880
2012-09-25 20:51:00,532,2880
2012-09-25 21:51:00,532,2880
2012-09-25 22:51:00,532,2880
2012-09-25 23:51:00,532,2880
2012-09-26 00:51:00,532,2880
2012-09-26 01:51:00,532,2880
2012-09-26 02:51:00,532,2880
2012-09-26 03:51:00,532,2880
2012-09-26 04:51:00,532,2880
2012-09-26 05:51:00,532,2880
2012-09-26 06:51:00,532,2880
2012-09-26 07:51:00,532,2880
2012-09-26 08:51:00,535,2880
2012-09-26 09:51:00,552,2880
2012-09-26 10:51:00,291,2880
2012-09-26 11:51:00,38,2880
2012-09-26 12:51:00,1510,2880
2012-09-26 13:51:00,2701,2880
2012-09-26 14:51:00,2796,2880
2012-09-26 15:51:00,2793,2880
2012-09-26 16:51:00,2744,2880
2012-09-26 17:51:00,2753,2880
2012-09-26 18:51:00,2736,2880
2012-09-26 19:51:00,2716,2880
2012-09-26 20:51:00,2700,2880
2012-09-26 21:51:00,2700,2880
2012-09-26 22:51:00,2700,2880
2012-09-26 23:51:00,2700,2880
2012-09-27 00:51:00,2700,2880
2012-09-27 01:51:00,2700,2880
2012-09-27 02:51:00,2700,2880
2012-09-27 03:51:00,2700,2880
2012-09-27 04:51:00,2700,2880
2012-09-27 05:51:00,2700,2880
2012-09-27 06:51:00,2700,2880
2012-09-27 07:51:00,2702,2880
2012-09-27 08:51:00,2705,2880
2012-09-27 09:51:00,2703,2880
2012-09-27 10:51:00,2700,2880
2012-09-27 11:51:00,2709,2880
2012-09-27 12:51:00,2700,2880
2012-09-27 13:51:00,2760,2880
2012-09-27 14:51:00,2805,2880
2012-09-27 15:51:00,2803,2880
2012-09-27 16:51:00,2587,2880
2012-09-27 17:51:00,2548,2880
2012-09-27 18:51:00,2500,2880
2012-09-27 19:51:00,2500,2880
2012-09-27 20:51:00,2509,2880
2012-09-27 21:51:00,2500,2880
2012-09-27 22:51:00,2500,2880
2012-09-27 23:51:00,2601,2880
2012-09-28 00:51:00,2570,2880
2012-09-28 01:51:00,2564,2880
2012-09-28 02:51:00,2547,2880
2012-09-28 03:51:00,2532,2880
2012-09-28 04:51:00,2532,2880
2012-09-28 05:51:00,2532,2880
2012-09-28 06:51:00,2532,2880
2012-09-28 07:51:00,2525,2880
2012-09-28 08:51:00,2500,2880
2012-09-28 09:51:00,2370,2880
2012-09-28 10:51:00,2339,2880
2012-09-28 11:51:00,2755,2880
2012-09-28 12:51:00,2800,2880
2012-09-28 13:51:00,2774,2880
2012-09-28 14:51:00,2781,2880
2012-09-28 15:51:00,2712,2880
2012-09-28 16:51:00,2183,2880
2012-09-28 17:51:00,2700,2880
2012-09-28 18:51:00,2700,2880
2012-09-28 19:51:00,2700,2880
2012-09-28 20:51:00,2700,2880
2012-09-28 21:51:00,2700,2880
2012-09-28 22:51:00,2700,2880
2012-09-28 23:51:00,2175,2880
2012-09-29 00:51:00,2000,2880
2012-09-29 01:51:00,2000,2880
2012-09-29 02:51:00,2000,2880
2012-09-29 03:51:00,2000,2880
2012-09-29 04:51:00,2000,2880
2012-09-29 05:51:00,2000,2880
2012-09-29 06:51:00,2000,2880
2012-09-29 07:51:00,2000,2880
2012-09-29 08:51:00,2000,2880
2012-09-29 09:51:00,2000,2880
2012-09-29 10:51:00,2000,2880
2012-09-29 11:51:00,2000,2880
2012-09-29 12:51:00,2000,2880
2012-09-29 13:51:00,2000,2880
2012-09-29 14:51:00,2000,2880
2012-09-29 15:51:00,2000,2880
2012-09-29 16:51:00,2000,2880
2012-09-29 17:51:00,2000,2880
2012-09-29 18:51:00,2000,2880
2012-09-29 19:51:00,2000,2880
2012-09-29 20:51:00,2000,2880
2012-09-29 21:51:00,2000,2880
2012-09-29 22:51:00,2000,2880
2012-09-29 23:51:00,2000,2880
2012-09-30 00:51:00,2000,2880
2012-09-30 01:51:00,2000,2880
2012-09-30 02:51:00,2000,2880
2012-09-30 03:51:00,2000,2880
2012-09-30 04:51:00,2000,2880
2012-09-30 05:51:00,2000,2880
2012-09-30 06:51:00,2000,2880
2012-09-30 07:51:00,2000,2880
2012-09-30 08:51:00,2000,2880
2012-09-30 09:51:00,2000,2880
2012-09-30 10:51:00,2000,2880
2012-09-30 11:51:00,2000,2880
2012-09-30 12:51:00,2000,2880
2012-09-30 13:51:00,2000,2880
2012-09-30 14:51:00,2000,2880
2012-09-30 15:51:00,2000,2880
2012-09-30 16:51:00,2000,2880
2012-09-30 17:51:00,2000,2880
2012-09-30 18:51:00,2000,2880
2012-09-30 19:51:00,2000,2880
2012-09-30 20:51:00,2000,2880
2012-09-30 21:51:00,2000,2880
2012-09-30 22:51:00,2000,2880
2012-09-30 23:51:00,2000,2880
2012-10-01 00:51:00,2000,2880
2012-10-01 01:51:00,2000,2880
2012-10-01 02:51:00,2000,2880
2012-10-01 03:51:00,2000,2880
2012-10-01 04:51:00,2000,2880
2012-10-01 05:51:00,2000,2880
2012-10-01 06:51:00,2000,2880
2012-10-01 07:51:00,2000,2880
2012-10-01 08:51:00,2000,2880
2012-10-01 09:51:00,2000,2880
2012-10-01 10:51:00,2157,2880
2012-10-01 11:51:00,2113,2880
2012-10-01 12:51:00,2011,2880
2012-10-01 13:51:00,2024,2880
2012-10-01 14:51:00,2012,2880
2012-10-01 15:51:00,2002,2880
2012-10-01 16:51:00,2009,2880
2012-10-01 17:51:00,2042,2880
2012-10-01 18:51:00,2154,2880
2012-10-01 19:51:00,2002,2880
2012-10-01 20:51:00,2002,2880
2012-10-01 21:51:00,2002,2880
2012-10-01 22:51:00,2002,2880
2012-10-01 23:51:00,35,2880
2012-10-02 00:51:00,2,2880
2012-10-02 01:51:00,2,2880
2012-10-02 02:51:00,1,2880
2012-10-02 03:51:00,1,2880
2012-10-02 04:51:00,1,2880
2012-10-02 05:51:00,1,2880
2012-10-02 06:51:00,1,2880
2012-10-02 07:51:00,1,2880
2012-10-02 08:51:00,1,2880
2012-10-02 09:51:00,1,2880
2012-10-02 10:51:00,666,2880
2012-10-02 11:51:00,2000,2880
2012-10-02 12:51:00,2000,2880
2012-10-02 13:51:00,2000,2880
2012-10-02 14:51:00,2003,2880
2012-10-02 15:51:00,2000,2880
2012-10-02 16:51:00,233,2880
2012-10-02 17:51:00,195,2880
2012-10-02 18:51:00,55,2880
2012-10-02 19:51:00,0,2880
2012-10-02 20:51:00,0,2880
2012-10-02 21:51:00,0,2880
2012-10-02 22:51:00,0,2880
2012-10-02 23:51:00,0,2880
2012-10-03 00:51:00,0,2880
2012-10-03 01:51:00,0,2880
2012-10-03 02:51:00,0,2880
2012-10-03 03:51:00,0,2880
2012-10-03 04:51:00,0,2880
2012-10-03 05:51:00,0,2880
2012-10-03 06:51:00,0,2880
2012-10-03 07:51:00,0,2880
2012-10-03 08:51:00,189,2880
2012-10-03 09:51:00,1305,2880
2012-10-03 10:51:00,2336,2880
2012-10-03 11:51:00,2227,2880
2012-10-03 12:51:00,2009,2880
2012-10-03 13:51:00,478,2880
2012-10-03 14:51:00,12,2880
2012-10-03 15:51:00,4,2880
2012-10-03 16:51:00,1803,2880
2012-10-03 17:51:00,1802,2880
2012-10-03 18:51:00,2003,2880
2012-10-03 19:51:00,2763,2880
2012-10-03 20:51:00,2803,2880
2012-10-03 21:51:00,2803,2880
2012-10-03 22:51:00,2803,2880
2012-10-03 23:51:00,2803,2880
2012-10-04 00:51:00,2803,2880
2012-10-04 01:51:00,2803,2880
2012-10-04 02:51:00,2803,2880
2012-10-04 03:51:00,2803,2880
2012-10-04 04:51:00,2803,2880
2012-10-04 05:51:00,2803,2880
2012-10-04 06:51:00,2803,2880
2012-10-04 07:51:00,2803,2880
2012-10-04 08:51:00,2803,2880
2012-10-04 09:51:00,2802,2880
2012-10-04 10:51:00,2803,2880
2012-10-04 11:51:00,2803,2880
2012-10-04 12:51:00,2154,2880
2012-10-04 13:51:00,1193,2880
2012-10-04 14:51:00,1891,2880
2012-10-04 15:51:00,1823,2880
2012-10-04 16:51:00,1715,2880
2012-10-04 17:51:00,1865,2880
2012-10-04 18:51:00,2101,2880
2012-10-04 19:51:00,2100,2880
2012-10-04 20:51:00,2100,2880
2012-10-04 21:51:00,1866,2880
2012-10-04 22:51:00,1700,2880
2012-10-04 23:51:00,1700,2880
2012-10-05 00:51:00,1700,2880
2012-10-05 01:51:00,1700,2880
2012-10-05 02:51:00,1700,2880
2012-10-05 03:51:00,1700,2880
2012-10-05 04:51:00,1700,2880
2012-10-05 05:51:00,1700,2880
2012-10-05 06:51:00,1700,2880
2012-10-05 07:51:00,1701,2880
2012-10-05 08:51:00,1703,2880
2012-10-05 09:51:00,1700,2880
2012-10-05 10:51:00,1700,2880
2012-10-05 11:51:00,1755,2880
2012-10-05 12:51:00,1938,2880
2012-10-05 13:51:00,2000,2880
2012-10-05 14:51:00,2000,2880
2012-10-05 15:51:00,2000,2880
2012-10-05 16:51:00,2000,2880
2012-10-05 17:51:00,2000,2880
2012-10-05 18:51:00,2000,2880
2012-10-05 19:51:00,2000,2880
2012-10-05 20:51:00,2000,2880
2012-10-05 21:51:00,2000,2880
2012-10-05 22:51:00,2000,2880
2012-10-05 23:51:00,2000,2880
2012-10-06 00:51:00,2000,2880
2012-10-06 01:51:00,2000,2880
2012-10-06 02:51:00,2000,2880
2012-10-06 03:51:00,2000,2880
2012-10-06 04:51:00,2000,2880
2012-10-06 05:51:00,2000,2880
2012-10-06 06:51:00,2000,2880
2012-10-06 07:51:00,2000,2880
2012-10-06 08:51:00,2000,2880
2012-10-06 09:51:00,2000,2880
2012-10-06 10:51:00,2000,2880
2012-10-06 11:51:00,2000,2880
2012-10-06 12:51:00,2000,2880
2012-10-06 13:51:00,2000,2880
2012-10-06 14:51:00,2000,2880
2012-10-06 15:51:00,2000,2880
2012-10-06 16:51:00,2000,2880
2012-10-06 17:51:00,2000,2880
2012-10-06 18:51:00,2000,2880
2012-10-06 19:51:00,2000,2880
2012-10-06 20:51:00,2000,2880
2012-10-06 21:51:00,2000,2880
2012-10-06 22:51:00,1900,2880
2012-10-06 23:51:00,1700,2880
2012-10-07 00:51:00,1700,2880
2012-10-07 01:51:00,1700,2880
2012-10-07 02:51:00,1700,2880
2012-10-07 03:51:00,1700,2880
2012-10-07 04:51:00,1700,2880
2012-10-07 05:51:00,1700,2880
2012-10-07 06:51:00,1700,2880
2012-10-07 07:51:00,1700,2880
2012-10-07 08:51:00,1700,2880
2012-10-07 09:51:00,1700,2880
2012-10-07 10:51:00,1700,2880
2012-10-07 11:51:00,1700,2880
2012-10-07 12:51:00,1700,2880
2012-10-07 13:51:00,1700,2880
2012-10-07 14:51:00,1700,2880
2012-10-07 15:51:00,1700,2880
2012-10-07 16:51:00,1700,2880
2012-10-07 17:51:00,1700,2880
2012-10-07 18:51:00,1700,2880
2012-10-07 19:51:00,1700,2880
2012-10-07 20:51:00,1700,2880
2012-10-07 21:51:00,1701,2880
2012-10-07 22:51:00,1702,2880
2012-10-07 23:51:00,1702,2880
2012-10-08 00:51:00,1702,2880
2012-10-08 01:51:00,1702,2880
2012-10-08 02:51:00,1702,2880
2012-10-08 03:51:00,1702,2880
2012-10-08 04:51:00,1702,2880
2012-10-08 05:51:00,1702,2880
2012-10-08 06:51:00,1702,2880
2012-10-08 07:51:00,1702,2880
2012-10-08 08:51:00,1702,2880
2012-10-08 09:51:00,1702,2880
2012-10-08 10:51:00,1702,2880
2012-10-08 11:51:00,1702,2880
2012-10-08 12:51:00,1702,2880
2012-10-08 13:51:00,1702,2880
2012-10-08 14:51:00,1702,2880
2012-10-08 15:51:00,1702,2880
2012-10-08 16:51:00,1703,2880
2012-10-08 17:51:00,1703,2880
2012-10-08 18:51:00,1704,2880
2012-10-08 19:51:00,2438,2880
2012-10-08 20:51:00,2297,2880
2012-10-08 21:51:00,1704,2880
2012-10-08 22:51:00,1704,2880
2012-10-08 23:51:00,1704,2880
2012-10-09 00:51:00,1704,2880
2012-10-09 01:51:00,1704,2880
2012-10-09 02:51:00,1704,2880
2012-10-09 03:51:00,1704,2880
2012-10-09 04:51:00,1704,2880
2012-10-09 05:51:00,1704,2880
2012-10-09 06:51:00,1704,2880
2012-10-09 07:51:00,1704,2880
2012-10-09 08:51:00,910,2880
2012-10-09 09:51:00,4,2880
2012-10-09 10:51:00,4,2880
2012-10-09 11:51:00,4,2880
2012-10-09 12:51:00,2,2880
2012-10-09 13:51:00,2,2880
2012-10-09 14:51:00,6,2880
2012-10-09 15:51:00,2,2880
2012-10-09 16:51:00,13,2880
2012-10-09 17:51:00,9,2880
2012-10-09 18:51:00,4,2880
2012-10-09 19:51:00,4,2880
2012-10-09 20:51:00,4,2880
2012-10-09 21:51:00,4,2880
2012-10-09 22:51:00,4,2880
2012-10-09 23:51:00,4,2880
2012-10-10 00:51:00,4,2880
2012-10-10 01:51:00,4,2880
2012-10-10 02:51:00,4,2880
2012-10-10 03:51:00,4,2880
2012-10-10 04:51:00,4,2880
2012-10-10 05:51:00,4,2880
2012-10-10 06:51:00,4,2880
2012-10-10 07:51:00,4,2880
2012-10-10 08:51:00,4,2880
2012-10-10 09:51:00,5,2880
2012-10-10 10:51:00,580,2880
2012-10-10 11:51:00,676,2880
2012-10-10 12:51:00,4,2880
2012-10-10 13:51:00,4,2880
2012-10-10 14:51:00,4,2880
2012-10-10 15:51:00,4,2880
2012-10-10 16:51:00,32,2880
2012-10-10 17:51:00,6,2880
2012-10-10 18:51:00,4,2880
2012-10-10 19:51:00,4,2880
2012-10-10 20:51:00,4,2880
2012-10-10 21:51:00,4,2880
2012-10-10 22:51:00,4,2880
2012-10-10 23:51:00,4,2880
2012-10-11 00:51:00,4,2880
2012-10-11 01:51:00,4,2880
2012-10-11 02:51:00,4,2880
2012-10-11 03:51:00,4,2880
2012-10-11 04:51:00,4,2880
2012-10-11 05:51:00,4,2880
2012-10-11 06:51:00,4,2880
2012-10-11 07:51:00,4,2880
2012-10-11 08:51:00,4,2880
2012-10-11 09:51:00,4,2880
2012-10-11 10:51:00,4,2880
2012-10-11 11:51:00,6,2880
2012-10-11 12:51:00,8,2880
2012-10-11 13:51:00,8,2880
2012-10-11 14:51:00,8,2880
2012-10-11 15:51:00,7,2880
2012-10-11 16:51:00,674,2880
2012-10-11 17:51:00,1008,2880
2012-10-11 18:51:00,1008,2880
2012-10-11 19:51:00,1008,2880
2012-10-11 20:51:00,1008,2880
2012-10-11 21:51:00,1008,2880
2012-10-11 22:51:00,1008,2880
2012-10-11 23:51:00,1008,2880
2012-10-12 00:51:00,1008,2880
2012-10-12 01:51:00,1008,2880
2012-10-12 02:51:00,1008,2880
2012-10-12 03:51:00,1008,2880
2012-10-12 04:51:00,1008,2880
2012-10-12 05:51:00,1008,2880
2012-10-12 06:51:00,1008,2880
2012-10-12 07:51:00,1008,2880
2012-10-12 08:51:00,1008,2880
2012-10-12 09:51:00,1009,2880
2012-10-12 10:51:00,1009,2880
2012-10-12 11:51:00,1009,2880
2012-10-12 12:51:00,1009,2880
2012-10-12 13:51:00,1009,2880
2012-10-12 14:51:00,1009,2880
2012-10-12 15:51:00,1009,2880
2012-10-12 16:51:00,1007,2880
2012-10-12 17:51:00,1007,2880
2012-10-12 18:51:00,1007,2880
2012-10-12 19:51:00,1007,2880
2012-10-12 20:51:00,1007,2880
2012-10-12 21:51:00,1007,2880
2012-10-12 22:51:00,1007,2880
2012-10-12 23:51:00,1007,2880
2012-10-13 00:51:00,1007,2880
2012-10-13 01:51:00,1007,2880
2012-10-13 02:51:00,1007,2880
2012-10-13 03:51:00,1007,2880
2012-10-13 04:51:00,1007,2880
2012-10-13 05:51:00,1007,2880
2012-10-13 06:51:00,1007,2880
2012-10-13 07:51:00,1007,2880
2012-10-13 08:51:00,1007,2880
2012-10-13 09:51:00,1007,2880
2012-10-13 10:51:00,1007,2880
2012-10-13 11:51:00,1007,2880
2012-10-13 12:51:00,1007,2880
2012-10-13 13:51:00,1007,2880
2012-10-13 14:51:00,1007,2880
2012-10-13 15:51:00,1007,2880
2012-10-13 16:51:00,1007,2880
2012-10-13 17:51:00,1007,2880
2012-10-13 18:51:00,1007,2880
2012-10-13 19:51:00,1007,2880
2012-10-13 20:51:00,1007,2880
2012-10-13 21:51:00,1007,2880
2012-10-13 22:51:00,1007,2880
2012-10-13 23:51:00,1007,2880
2012-10-14 00:51:00,1007,2880
2012-10-14 01:51:00,1007,2880
2012-10-14 02:51:00,1007,2880
2012-10-14 03:51:00,1007,2880
2012-10-14 04:51:00,1007,2880
2012-10-14 05:51:00,1007,2880
2012-10-14 06:51:00,1007,2880
2012-10-14 07:51:00,1007,2880
2012-10-14 08:51:00,1007,2880
2012-10-14 09:51:00,1007,2880
2012-10-14 10:51:00,1007,2880
2012-10-14 11:51:00,1007,2880
2012-10-14 12:51:00,1007,2880
2012-10-14 13:51:00,1007,2880
2012-10-14 14:51:00,1008,2880
2012-10-14 15:51:00,1011,2880
2012-10-14 16:51:00,1012,2880
2012-10-14 17:51:00,1265,2880
2012-10-14 18:51:00,2038,2880
2012-10-14 19:51:00,2299,2880
2012-10-14 20:51:00,2299,2880
2012-10-14 21:51:00,2299,2880
2012-10-14 22:51:00,2299,2880
2012-10-14 23:51:00,2299,2880
2012-10-15 00:51:00,2299,2880
2012-10-15 01:51:00,2299,2880
2012-10-15 02:51:00,2299,2880
2012-10-15 03:51:00,2299,2880
2012-10-15 04:51:00,2299,2880
2012-10-15 05:51:00,2286,2880
2012-10-15 06:51:00,2207,2880
2012-10-15 07:51:00,2203,2880
2012-10-15 08:51:00,2097,2880
2012-10-15 09:51:00,2022,2880
2012-10-15 10:51:00,2022,2880
2012-10-15 11:51:00,1966,2880
2012-10-15 12:51:00,1847,2880
2012-10-15 13:51:00,1804,2880
2012-10-15 14:51:00,1746,2880
2012-10-15 15:51:00,1336,2880
2012-10-15 16:51:00,1013,2880
2012-10-15 17:51:00,1174,2880
2012-10-15 18:51:00,2760,2880
2012-10-15 19:51:00,2760,2880
2012-10-15 20:51:00,2760,2880
2012-10-15 21:51:00,2760,2880
2012-10-15 22:51:00,2773,2880
2012-10-15 23:51:00,2823,2880
2012-10-16 00:51:00,2823,2880
2012-10-16 01:51:00,2823,2880
2012-10-16 02:51:00,2823,2880
2012-10-16 03:51:00,2823,2880
2012-10-16 04:51:00,2824,2880
2012-10-16 05:51:00,2823,2880
2012-10-16 06:51:00,2823,2880
2012-10-16 07:51:00,2823,2880
2012-10-16 08:51:00,2823,2880
2012-10-16 09:51:00,2819,2880
2012-10-16 10:51:00,2819,2880
2012-10-16 11:51:00,2819,2880
2012-10-16 12:51:00,2819,2880
2012-10-16 13:51:00,2819,2880
2012-10-16 14:51:00,2819,2880
2012-10-16 15:51:00,2819,2880
2012-10-16 16:51:00,2819,2880
2012-10-16 17:51:00,2598,2880
2012-10-16 18:51:00,2115,2880
